Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
W,W12X22,W12X22,F,22.0,6.48,12.3,12  1/4 ,–,–,–,4.03,4      ,–,–,–,0.260,  1/4 ,  1/8 ,0.425,  7/16,–,–,–,0.725, 15/16,  5/8 ,–,–,–,–,–,4.74,–,–,41.8,–,–,156,29.3,25.4,4.91,4.66,3.66,2.31,0.848,–,–,–,0.293,164,–,12.0,5.12,–,–,4.76,14.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.04,11.9,35.7,–,39.7,28.6,32.7,10  3/8 ,2  1/4 ,–,W310X32.7,W310X32.7,32.7,4180,312,311,–,–,–,102,102,–,–,–,6.60,6.35,3.18,10.8,11.1,–,–,–,18.4,23.8,15.9,–,–,–,–,–,4.74,–,–,41.8,–,–,64.9,480,416,125,1.94,60.0,37.9,21.5,–,–,–,122,44.0,–,7740,2.13,–,–,78.0,236,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,26.4,302,907,–,1010,726,831,264,57.2,–
W,W12X19,W12X19,F,19.0,5.57,12.2,12  1/8 ,–,–,–,4.01,4      ,–,–,–,0.235,  1/4 ,  1/8 ,0.350,  3/8 ,–,–,–,0.650,  7/8 ,  9/16,–,–,–,–,–,5.72,–,–,46.2,–,–,130,24.7,21.3,4.82,3.76,2.98,1.88,0.822,–,–,–,0.180,131,–,11.9,4.17,–,–,3.91,12.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.02,11.9,35.5,–,39.5,28.4,32.4,10  3/8 ,2  1/4 ,–,W310X28.3,W310X28.3,28.3,3590,310,308,–,–,–,102,102,–,–,–,5.97,6.35,3.18,8.89,9.52,–,–,–,16.5,22.2,14.3,–,–,–,–,–,5.72,–,–,46.2,–,–,54.1,405,349,122,1.57,48.8,30.8,20.9,–,–,–,74.9,35.2,–,7680,1.74,–,–,64.1,200,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,25.9,302,902,–,1000,721,823,264,57.2,–
W,W12X16,W12X16,F,16.0,4.71,12.0,12      ,–,–,–,3.99,4      ,–,–,–,0.220,  1/4 ,  1/8 ,0.265,  1/4 ,–,–,–,0.565, 13/16,  9/16,–,–,–,–,–,7.53,–,–,49.4,–,–,103,20.1,17.1,4.67,2.82,2.26,1.41,0.773,–,–,–,0.103,96.9,–,11.7,3.09,–,–,2.93,9.82,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,0.983,11.7,35.0,–,39.0,28.0,32.0,10  3/8 ,2  1/4 ,–,W310X23.8,W310X23.8,23.8,3040,305,305,–,–,–,101,102,–,–,–,5.59,6.35,3.18,6.73,6.35,–,–,–,14.4,20.6,14.3,–,–,–,–,–,7.53,–,–,49.4,–,–,42.9,329,280,119,1.17,37.0,23.1,19.6,–,–,–,42.9,26.0,–,7550,1.29,–,–,48.0,161,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,25.0,297,889,–,991,711,813,264,57.2,–
W,W12X14,W12X14,F,14.0,4.16,11.9,11  7/8 ,–,–,–,3.97,4      ,–,–,–,0.200,  3/16,  1/8 ,0.225,  1/4 ,–,–,–,0.525,  3/4 ,  9/16,–,–,–,–,–,8.82,–,–,54.3,–,–,88.6,17.4,14.9,4.62,2.36,1.90,1.19,0.753,–,–,–,0.0704,80.4,–,11.6,2.59,–,–,2.48,8.49,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,0.961,11.7,34.8,–,38.8,27.8,31.7,10  3/8 ,2  1/4 ,–,W310X21,W310X21,21.0,2680,302,302,–,–,–,101,102,–,–,–,5.08,4.76,3.18,5.72,6.35,–,–,–,13.3,19.1,14.3,–,–,–,–,–,8.82,–,–,54.3,–,–,36.9,285,244,117,0.982,31.1,19.5,19.1,–,–,–,29.3,21.6,–,7480,1.08,–,–,40.6,139,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,24.4,297,884,–,986,706,805,264,57.2,–
W,W10X112,W10X112,F,112,32.9,11.4,11  3/8 ,–,–,–,10.4,10  3/8 ,–,–,–,0.755,  3/4 ,  3/8 ,1.25,1  1/4 ,–,–,–,1.75,1 15/16,1      ,–,–,–,–,–,4.17,–,–,10.4,–,–,716,147,126,4.66,236,69.2,45.3,2.68,–,–,–,15.1,6020,–,26.4,85.8,–,–,30.6,73.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,3.08,10.2,51.6,–,62.0,33.2,43.6,7  1/2 ,5  1/2 ,–,W250X167,W250X167,167,21200,290,289,–,–,–,264,264,–,–,–,19.2,19.0,9.52,31.8,31.8,–,–,–,44.5,49.2,25.4,–,–,–,–,–,4.17,–,–,10.4,–,–,298,2410,2060,118,98.2,1130,742,68.1,–,–,–,6290,1620,–,17000,35.7,–,–,501,1200,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,78.2,259,1310,–,1570,843,1110,191,140,–
W,W10X100,W10X100,F,100,29.3,11.1,11  1/8 ,–,–,–,10.3,10  3/8 ,–,–,–,0.680, 11/16,  3/8 ,1.12,1  1/8 ,–,–,–,1.62,1 13/16,1      ,–,–,–,–,–,4.62,–,–,11.6,–,–,623,130,112,4.60,207,61.0,40.0,2.65,–,–,–,10.9,5150,–,25.7,74.1,–,–,26.9,64.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,3.04,10.0,50.9,–,61.2,32.5,42.8,7  1/2 ,5  1/2 ,–,W250X149,W250X149,149,18900,282,283,–,–,–,262,264,–,–,–,17.3,17.5,9.52,28.4,28.6,–,–,–,41.1,46.0,25.4,–,–,–,–,–,4.62,–,–,11.6,–,–,259,2130,1840,117,86.2,1000,655,67.3,–,–,–,4540,1380,–,16600,30.8,–,–,441,1050,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,77.2,254,1290,–,1550,826,1090,191,140,–
W,W10X88,W10X88,F,88.0,26.0,10.8,10  7/8 ,–,–,–,10.3,10  1/4 ,–,–,–,0.605,  5/8 ,  5/16,0.990,1      ,–,–,–,1.49,1 11/16, 15/16,–,–,–,–,–,5.18,–,–,13.0,–,–,534,113,98.5,4.54,179,53.1,34.8,2.63,–,–,–,7.53,4330,–,25.3,64.4,–,–,23.5,55.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.99,9.81,50.4,–,60.7,31.9,42.2,7  1/2 ,5  1/2 ,–,W250X131,W250X131,131,16800,274,276,–,–,–,262,260,–,–,–,15.4,15.9,7.94,25.1,25.4,–,–,–,37.8,42.9,23.8,–,–,–,–,–,5.18,–,–,13.0,–,–,222,1850,1610,115,74.5,870,570,66.8,–,–,–,3130,1160,–,16300,26.8,–,–,385,916,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,75.9,249,1280,–,1540,810,1070,191,140,–
W,W10X77,W10X77,F,77.0,22.7,10.6,10  5/8 ,–,–,–,10.2,10  1/4 ,–,–,–,0.530,  1/2 ,  1/4 ,0.870,  7/8 ,–,–,–,1.37,1  9/16,  7/8 ,–,–,–,–,–,5.86,–,–,14.8,–,–,455,97.6,85.9,4.49,154,45.9,30.1,2.60,–,–,–,5.11,3630,–,24.8,55.0,–,–,20.5,48.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.95,9.73,49.9,–,60.1,31.4,41.6,7  1/2 ,5  1/2 ,–,W250X115,W250X115,115,14600,269,270,–,–,–,259,260,–,–,–,13.5,12.7,6.35,22.1,22.2,–,–,–,34.8,39.7,22.2,–,–,–,–,–,5.86,–,–,14.8,–,–,189,1600,1410,114,64.1,752,493,66.0,–,–,–,2130,975,–,16000,22.9,–,–,336,793,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,74.9,247,1270,–,1530,798,1060,191,140,–
W,W10X68,W10X68,F,68.0,19.9,10.4,10  3/8 ,–,–,–,10.1,10  1/8 ,–,–,–,0.470,  1/2 ,  1/4 ,0.770,  3/4 ,–,–,–,1.27,1  7/16,  7/8 ,–,–,–,–,–,6.58,–,–,16.7,–,–,394,85.3,75.7,4.44,134,40.1,26.4,2.59,–,–,–,3.56,3100,–,24.3,47.3,–,–,17.9,42.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.92,9.63,49.3,–,59.4,30.9,41.0,7  1/2 ,5  1/2 ,–,W250X101,W250X101,101,12800,264,264,–,–,–,257,257,–,–,–,11.9,12.7,6.35,19.6,19.0,–,–,–,32.3,36.5,22.2,–,–,–,–,–,6.58,–,–,16.7,–,–,164,1400,1240,113,55.8,657,433,65.8,–,–,–,1480,832,–,15700,19.7,–,–,293,690,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,74.2,245,1250,–,1510,785,1040,191,140,–
W,W10X60,W10X60,F,60.0,17.7,10.2,10  1/4 ,–,–,–,10.1,10  1/8 ,–,–,–,0.420,  7/16,  1/4 ,0.680, 11/16,–,–,–,1.18,1  3/8 , 13/16,–,–,–,–,–,7.41,–,–,18.7,–,–,341,74.6,66.7,4.39,116,35.0,23.0,2.57,–,–,–,2.48,2640,–,24.0,41.3,–,–,15.7,36.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.88,9.52,49.0,–,59.1,30.5,40.6,7  1/2 ,5  1/2 ,–,W250X89,W250X89,89.0,11400,259,260,–,–,–,257,257,–,–,–,10.7,11.1,6.35,17.3,17.5,–,–,–,30.0,34.9,20.6,–,–,–,–,–,7.41,–,–,18.7,–,–,142,1220,1090,112,48.3,574,377,65.3,–,–,–,1030,709,–,15500,17.2,–,–,257,603,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,73.2,242,1240,–,1500,775,1030,191,140,–
W,W10X54,W10X54,F,54.0,15.8,10.1,10  1/8 ,–,–,–,10.0,10      ,–,–,–,0.370,  3/8 ,  3/16,0.615,  5/8 ,–,–,–,1.12,1  5/16, 13/16,–,–,–,–,–,8.15,–,–,21.2,–,–,303,66.6,60.0,4.37,103,31.3,20.6,2.56,–,–,–,1.82,2320,–,23.7,36.5,–,–,14.0,32.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.85,9.49,48.6,–,58.6,30.2,40.2,7  1/2 ,5  1/2 ,–,W250X80,W250X80,80.0,10200,257,257,–,–,–,254,254,–,–,–,9.40,9.52,4.76,15.6,15.9,–,–,–,28.4,33.3,20.6,–,–,–,–,–,8.15,–,–,21.2,–,–,126,1090,983,111,42.9,513,338,65.0,–,–,–,758,623,–,15300,15.2,–,–,229,537,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,72.4,241,1230,–,1490,767,1020,191,140,–
W,W10X49,W10X49,F,49.0,14.4,10.0,10      ,–,–,–,10.0,10      ,–,–,–,0.340,  5/16,  3/16,0.560,  9/16,–,–,–,1.06,1  1/4 , 13/16,–,–,–,–,–,8.93,–,–,23.1,–,–,272,60.4,54.6,4.35,93.4,28.3,18.7,2.54,–,–,–,1.39,2070,–,23.6,33.0,–,–,12.8,29.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.84,9.44,48.5,–,58.5,30.0,40.0,7  1/2 ,5  1/2 ,–,W250X73,W250X73,73.0,9290,254,254,–,–,–,254,254,–,–,–,8.64,7.94,4.76,14.2,14.3,–,–,–,26.9,31.8,20.6,–,–,–,–,–,8.93,–,–,23.1,–,–,113,990,895,110,38.9,464,306,64.5,–,–,–,579,556,–,15200,13.7,–,–,210,488,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,72.1,240,1230,–,1490,762,1020,191,140,–
W,W10X45,W10X45,F,45.0,13.3,10.1,10  1/8 ,–,–,–,8.02,8      ,–,–,–,0.350,  3/8 ,  3/16,0.620,  5/8 ,–,–,–,1.12,1  5/16, 13/16,–,–,–,–,–,6.47,–,–,22.5,–,–,248,54.9,49.1,4.32,53.4,20.3,13.3,2.01,–,–,–,1.51,1200,–,19.0,23.6,–,–,11.3,27.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.27,9.48,42.7,–,50.7,28.2,36.2,7  1/2 ,5  1/2 ,–,W250X67,W250X67,67.0,8580,257,257,–,–,–,204,203,–,–,–,8.89,9.52,4.76,15.7,15.9,–,–,–,28.4,33.3,20.6,–,–,–,–,–,6.47,–,–,22.5,–,–,103,900,805,110,22.2,333,218,51.1,–,–,–,629,322,–,12300,9.82,–,–,185,442,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,57.7,241,1080,–,1290,716,919,191,140,–
W,W10X39,W10X39,F,39.0,11.5,9.92,9  7/8 ,–,–,–,7.99,8      ,–,–,–,0.315,  5/16,  3/16,0.530,  1/2 ,–,–,–,1.03,1  3/16, 13/16,–,–,–,–,–,7.53,–,–,25.0,–,–,209,46.8,42.1,4.27,45.0,17.2,11.3,1.98,–,–,–,0.976,992,–,18.8,19.9,–,–,9.55,23.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.24,9.39,42.3,–,50.3,27.8,35.8,7  1/2 ,5  1/2 ,–,W250X58,W250X58,58.0,7420,252,251,–,–,–,203,203,–,–,–,8.00,7.94,4.76,13.5,12.7,–,–,–,26.2,30.2,20.6,–,–,–,–,–,7.53,–,–,25.0,–,–,87.0,767,690,108,18.7,282,185,50.3,–,–,–,406,266,–,12100,8.28,–,–,156,377,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,56.9,239,1070,–,1280,706,909,191,140,–
W,W10X33,W10X33,F,33.0,9.71,9.73,9  3/4 ,–,–,–,7.96,8      ,–,–,–,0.290,  5/16,  3/16,0.435,  7/16,–,–,–,0.935,1  1/8 ,  3/4 ,–,–,–,–,–,9.15,–,–,27.1,–,–,171,38.8,35.0,4.19,36.6,14.0,9.20,1.94,–,–,–,0.583,791,–,18.5,16.0,–,–,7.75,18.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.20,9.30,41.9,–,49.9,27.4,35.4,7  1/2 ,5  1/2 ,–,W250X49.1,W250X49.1,49.1,6260,247,248,–,–,–,202,203,–,–,–,7.37,7.94,4.76,11.0,11.1,–,–,–,23.7,28.6,19.1,–,–,–,–,–,9.15,–,–,27.1,–,–,71.2,636,574,106,15.2,229,151,49.3,–,–,–,243,212,–,11900,6.66,–,–,127,310,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,55.9,236,1060,–,1270,696,899,191,140,–
W,W10X30,W10X30,F,30.0,8.84,10.5,10  1/2 ,–,–,–,5.81,5  3/4 ,–,–,–,0.300,  5/16,  3/16,0.510,  1/2 ,–,–,–,0.810,1  1/8 , 11/16,–,–,–,–,–,5.70,–,–,29.5,–,–,170,36.6,32.4,4.38,16.7,8.84,5.75,1.37,–,–,–,0.622,414,–,14.5,10.7,–,–,7.02,18.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.60,9.99,37.3,–,43.1,26.8,32.6,8  1/4 ,2  3/4 ,–,W250X44.8,W250X44.8,44.8,5700,267,267,–,–,–,148,146,–,–,–,7.62,7.94,4.76,13.0,12.7,–,–,–,20.6,28.6,17.5,–,–,–,–,–,5.70,–,–,29.5,–,–,70.8,600,531,111,6.95,145,94.2,34.8,–,–,–,259,111,–,9350,4.45,–,–,115,298,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,40.6,254,947,–,1090,681,828,210,69.9,–
W,W10X26,W10X26,F,26.0,7.61,10.3,10  3/8 ,–,–,–,5.77,5  3/4 ,–,–,–,0.260,  1/4 ,  1/8 ,0.440,  7/16,–,–,–,0.740,1  1/16, 11/16,–,–,–,–,–,6.56,–,–,34.0,–,–,144,31.3,27.9,4.35,14.1,7.50,4.89,1.36,–,–,–,0.402,345,–,14.2,9.03,–,–,5.98,15.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.58,9.86,36.8,–,42.6,26.4,32.1,8  1/4 ,2  3/4 ,–,W250X38.5,W250X38.5,38.5,4910,262,264,–,–,–,147,146,–,–,–,6.60,6.35,3.18,11.2,11.1,–,–,–,18.8,27.0,17.5,–,–,–,–,–,6.56,–,–,34.0,–,–,59.9,513,457,110,5.87,123,80.1,34.5,–,–,–,167,92.6,–,9160,3.76,–,–,98.0,252,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,40.1,250,935,–,1080,671,815,210,69.9,–
W,W10X22,W10X22,F,22.0,6.49,10.2,10  1/8 ,–,–,–,5.75,5  3/4 ,–,–,–,0.240,  1/4 ,  1/8 ,0.360,  3/8 ,–,–,–,0.660, 15/16,  5/8 ,–,–,–,–,–,7.99,–,–,36.9,–,–,118,26.0,23.2,4.27,11.4,6.10,3.97,1.33,–,–,–,0.239,275,–,14.1,7.32,–,–,4.88,12.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.55,9.84,36.6,–,42.4,26.2,31.9,8  1/4 ,2  3/4 ,–,W250X32.7,W250X32.7,32.7,4190,259,257,–,–,–,146,146,–,–,–,6.10,6.35,3.18,9.14,9.52,–,–,–,16.8,23.8,15.9,–,–,–,–,–,7.99,–,–,36.9,–,–,49.1,426,380,108,4.75,100,65.1,33.8,–,–,–,99.5,73.8,–,9100,3.05,–,–,80.0,211,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,39.4,250,930,–,1080,665,810,210,69.9,–
W,W10X19,W10X19,F,19.0,5.62,10.2,10  1/4 ,–,–,–,4.02,4      ,–,–,–,0.250,  1/4 ,  1/8 ,0.395,  3/8 ,–,–,–,0.695, 15/16,  5/8 ,–,–,–,–,–,5.09,–,–,35.4,–,–,96.3,21.6,18.8,4.14,4.29,3.35,2.14,0.874,–,–,–,0.233,104,–,9.85,3.91,–,–,3.65,10.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.06,9.81,31.5,–,35.5,24.4,28.4,8  3/8 ,2  1/4 ,–,W250X28.4,W250X28.4,28.4,3630,259,260,–,–,–,102,102,–,–,–,6.35,6.35,3.18,10.0,9.52,–,–,–,17.7,23.8,15.9,–,–,–,–,–,5.09,–,–,35.4,–,–,40.1,354,308,105,1.79,54.9,35.1,22.2,–,–,–,97.0,27.9,–,6350,1.63,–,–,59.8,174,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,26.9,249,800,–,902,620,721,213,57.2,–
W,W10X17,W10X17,F,17.0,4.99,10.1,10  1/8 ,–,–,–,4.01,4      ,–,–,–,0.240,  1/4 ,  1/8 ,0.330,  5/16,–,–,–,0.630,  7/8 ,  9/16,–,–,–,–,–,6.08,–,–,36.9,–,–,81.9,18.7,16.2,4.05,3.56,2.80,1.78,0.845,–,–,–,0.156,85.1,–,9.79,3.24,–,–,3.04,9.14,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.04,9.77,31.2,–,35.2,24.2,28.2,8  3/8 ,2  1/4 ,–,W250X25.3,W250X25.3,25.3,3220,257,257,–,–,–,102,102,–,–,–,6.10,6.35,3.18,8.38,7.94,–,–,–,16.0,22.2,14.3,–,–,–,–,–,6.08,–,–,36.9,–,–,34.1,306,265,103,1.48,45.9,29.2,21.5,–,–,–,64.9,22.9,–,6320,1.35,–,–,49.8,150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,26.4,248,792,–,894,615,716,213,57.2,–
W,W10X15,W10X15,F,15.0,4.41,9.99,10      ,–,–,–,4.00,4      ,–,–,–,0.230,  1/4 ,  1/8 ,0.270,  1/4 ,–,–,–,0.570, 13/16,  9/16,–,–,–,–,–,7.41,–,–,38.5,–,–,68.9,16.0,13.8,3.95,2.89,2.30,1.45,0.810,–,–,–,0.104,68.3,–,9.73,2.63,–,–,2.48,7.83,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,1.01,9.72,31.0,–,35.0,24.0,28.0,8  3/8 ,2  1/4 ,–,W250X22.3,W250X22.3,22.3,2850,254,254,–,–,–,102,102,–,–,–,5.84,6.35,3.18,6.86,6.35,–,–,–,14.5,20.6,14.3,–,–,–,–,–,7.41,–,–,38.5,–,–,28.7,262,226,100,1.20,37.7,23.8,20.6,–,–,–,43.3,18.3,–,6280,1.09,–,–,40.6,128,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,25.7,247,787,–,889,610,711,213,57.2,–
W,W10X12,W10X12,F,12.0,3.54,9.87,9  7/8 ,–,–,–,3.96,4      ,–,–,–,0.190,  3/16,  1/8 ,0.210,  3/16,–,–,–,0.510,  3/4 ,  9/16,–,–,–,–,–,9.43,–,–,46.6,–,–,53.8,12.6,10.9,3.90,2.18,1.74,1.10,0.785,–,–,–,0.0547,50.9,–,9.56,1.99,–,–,1.91,6.14,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,0.983,9.66,30.7,–,34.7,23.7,27.7,8  3/8 ,2  1/4 ,–,W250X17.9,W250X17.9,17.9,2280,251,251,–,–,–,101,102,–,–,–,4.83,4.76,3.18,5.33,4.76,–,–,–,13.0,19.1,14.3,–,–,–,–,–,9.43,–,–,46.6,–,–,22.4,206,179,99.1,0.907,28.5,18.0,19.9,–,–,–,22.8,13.7,–,6170,0.828,–,–,31.3,101,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,25.0,245,780,–,881,602,704,213,57.2,–
W,W8X67,W8X67,F,67.0,19.7,9.00,9      ,–,–,–,8.28,8  1/4 ,–,–,–,0.570,  9/16,  5/16,0.935, 15/16,–,–,–,1.33,1  5/8 , 15/16,–,–,–,–,–,4.43,–,–,11.1,–,–,272,70.1,60.4,3.72,88.6,32.7,21.4,2.12,–,–,–,5.05,1440,–,16.7,32.3,–,–,14.5,34.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.43,8.07,41.0,–,49.3,26.3,34.6,5  3/4 ,5  1/2 ,–,W200X100,W200X100,100,12700,229,229,–,–,–,210,210,–,–,–,14.5,14.3,7.94,23.7,23.8,–,–,–,33.8,41.3,23.8,–,–,–,–,–,4.43,–,–,11.1,–,–,113,1150,990,94.5,36.9,536,351,53.8,–,–,–,2100,387,–,10800,13.4,–,–,238,570,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,61.7,205,1040,–,1250,668,879,146,140,–
W,W8X58,W8X58,F,58.0,17.1,8.75,8  3/4 ,–,–,–,8.22,8  1/4 ,–,–,–,0.510,  1/2 ,  1/4 ,0.810, 13/16,–,–,–,1.20,1  1/2 ,  7/8 ,–,–,–,–,–,5.07,–,–,12.4,–,–,228,59.8,52.0,3.65,75.1,27.9,18.3,2.10,–,–,–,3.33,1180,–,16.3,27.2,–,–,12.4,29.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.39,7.94,40.5,–,48.7,25.7,33.9,5  3/4 ,5  1/2 ,–,W200X86,W200X86,86.0,11000,222,222,–,–,–,209,210,–,–,–,13.0,12.7,6.35,20.6,20.6,–,–,–,30.5,38.1,22.2,–,–,–,–,–,5.07,–,–,12.4,–,–,94.9,980,852,92.7,31.3,457,300,53.3,–,–,–,1390,317,–,10500,11.3,–,–,203,487,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,60.7,202,1030,–,1240,653,861,146,140,–
W,W8X48,W8X48,F,48.0,14.1,8.50,8  1/2 ,–,–,–,8.11,8  1/8 ,–,–,–,0.400,  3/8 ,  3/16,0.685, 11/16,–,–,–,1.08,1  3/8 , 13/16,–,–,–,–,–,5.92,–,–,15.9,–,–,184,49.0,43.2,3.61,60.9,22.9,15.0,2.08,–,–,–,1.96,931,–,15.8,22.0,–,–,10.3,24.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.35,7.82,39.9,–,48.0,25.1,33.2,5  3/4 ,5  1/2 ,–,W200X71,W200X71,71.0,9100,216,216,–,–,–,206,206,–,–,–,10.2,9.52,4.76,17.4,17.5,–,–,–,27.4,34.9,20.6,–,–,–,–,–,5.92,–,–,15.9,–,–,76.6,803,708,91.7,25.3,375,246,52.8,–,–,–,816,250,–,10200,9.16,–,–,169,397,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,59.7,199,1010,–,1220,638,843,146,140,–
W,W8X40,W8X40,F,40.0,11.7,8.25,8  1/4 ,–,–,–,8.07,8  1/8 ,–,–,–,0.360,  3/8 ,  3/16,0.560,  9/16,–,–,–,0.954,1  1/4 , 13/16,–,–,–,–,–,7.21,–,–,17.6,–,–,146,39.8,35.5,3.53,49.1,18.5,12.2,2.04,–,–,–,1.12,726,–,15.5,17.5,–,–,8.30,19.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.31,7.69,39.3,–,47.4,24.6,32.6,5  3/4 ,5  1/2 ,–,W200X59,W200X59,59.0,7550,210,210,–,–,–,205,206,–,–,–,9.14,9.52,4.76,14.2,14.3,–,–,–,24.2,31.8,20.6,–,–,–,–,–,7.21,–,–,17.6,–,–,60.8,652,582,89.7,20.4,303,200,51.8,–,–,–,466,195,–,10000,7.28,–,–,136,323,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,58.7,195,998,–,1200,625,828,146,140,–
W,W8X35,W8X35,F,35.0,10.3,8.12,8  1/8 ,–,–,–,8.02,8      ,–,–,–,0.310,  5/16,  3/16,0.495,  1/2 ,–,–,–,0.889,1  3/16, 13/16,–,–,–,–,–,8.10,–,–,20.5,–,–,127,34.7,31.2,3.51,42.6,16.1,10.6,2.03,–,–,–,0.769,619,–,15.3,15.2,–,–,7.28,17.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2.28,7.63,39.0,–,47.0,24.3,32.3,5  3/4 ,5  1/2 ,–,W200X52,W200X52,52.0,6650,206,206,–,–,–,204,203,–,–,–,7.87,7.94,4.76,12.6,12.7,–,–,–,22.6,30.2,20.6,–,–,–,–,–,8.10,–,–,20.5,–,–,52.9,569,511,89.2,17.7,264,174,51.6,–,–,–,320,166,–,9870,6.33,–,–,119,280,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,57.9,194,991,–,1190,617,820,146,140,–
